date,path_1,path_1_count,path_1_uniques,path_2,path_2_count,path_2_uniques,path_3,path_3_count,path_3_uniques,path_4,path_4_count,path_4_uniques,path_5,path_5_count,path_5_uniques,path_6,path_6_count,path_6_uniques,path_7,path_7_count,path_7_uniques,path_8,path_8_count,path_8_uniques,path_9,path_9_count,path_9_uniques,path_10,path_10_count,path_10_uniques
2026-05-04,/Chocapikk/rev-shell-payload-generator,3,3,/Chocapikk/rev-shell-payload-generator/blob/main/payloads.yml,1,1,/Chocapikk/rev-shell-payload-generator/blob/main/requirements.txt,1,1,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,1,1,,,,,,,,,,,,,,,,,,
2026-05-05,/Chocapikk/rev-shell-payload-generator,4,4,/Chocapikk/rev-shell-payload-generator/blob/main/payloads.yml,1,1,/Chocapikk/rev-shell-payload-generator/blob/main/requirements.txt,1,1,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,
2026-05-06,/Chocapikk/rev-shell-payload-generator,4,4,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,2,2,/Chocapikk/rev-shell-payload-generator/blob/main/payloads.yml,1,1,/Chocapikk/rev-shell-payload-generator/blob/main/requirements.txt,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,
2026-05-07,/Chocapikk/rev-shell-payload-generator,4,4,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,2,2,/Chocapikk/rev-shell-payload-generator/blob/main/payloads.yml,1,1,/Chocapikk/rev-shell-payload-generator/blob/main/requirements.txt,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,
2026-05-08,/Chocapikk/rev-shell-payload-generator,3,3,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,2,2,/Chocapikk/rev-shell-payload-generator/blob/main/payloads.yml,1,1,/Chocapikk/rev-shell-payload-generator/blob/main/requirements.txt,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,
2026-05-09,/Chocapikk/rev-shell-payload-generator,3,3,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,2,2,/Chocapikk/rev-shell-payload-generator/blob/main/payloads.yml,1,1,/Chocapikk/rev-shell-payload-generator/blob/main/requirements.txt,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,
2026-05-10,/Chocapikk/rev-shell-payload-generator,4,4,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,2,2,/Chocapikk/rev-shell-payload-generator/blob/main/payloads.yml,1,1,/Chocapikk/rev-shell-payload-generator/blob/main/requirements.txt,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,
2026-05-11,/Chocapikk/rev-shell-payload-generator,3,3,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,,,,,,,
2026-05-12,/Chocapikk/rev-shell-payload-generator,3,3,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,,,,,,,
2026-05-13,/Chocapikk/rev-shell-payload-generator,3,3,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,,,,,,,
2026-05-14,/Chocapikk/rev-shell-payload-generator,3,3,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,,,,,,,
2026-05-15,/Chocapikk/rev-shell-payload-generator,3,3,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,,,,,,,
2026-05-16,/Chocapikk/rev-shell-payload-generator,3,3,/Chocapikk/rev-shell-payload-generator/blob/main/revshell.py,1,1,/Chocapikk/rev-shell-payload-generator/commit/30dc9c5aa7e080acf4f3b1df35f757964344c0b7,1,1,,,,,,,,,,,,,,,,,,,,,
